"001-ANTHONY CITY HALL" ,10 ,"US SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"ELECTION DAY" ,10 ,
"154-LEBARRON PARK ELEMENTARY" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,10 ,"YVONNE RODRIGUEZ" ,"DEM" ,"PAPER EDAY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,10 ,"YVONNE RODRIGUEZ" ,"DEM" ,"EARLY VOTING" ,19 ,
"154-LEBARRON PARK ELEMENTARY" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,10 ,"YVONNE RODRIGUEZ" ,"DEM" ,"PAPER EARLY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,10 ,"YVONNE RODRIGUEZ" ,"DEM" ,"Total" ,43 ,
"154-LEBARRON PARK ELEMENTARY" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,20 ,"MARCOS LIZARRAGA" ,"DEM" ,"ELECTION DAY" ,22 ,
"154-LEBARRON PARK ELEMENTARY" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,20 ,"MARCOS LIZARRAGA" ,"DEM" ,"PAPER EDAY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,20 ,"MARCOS LIZARRAGA" ,"DEM" ,"EARLY VOTING" ,13 ,
"154-LEBARRON PARK ELEMENTARY" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,20 ,"MARCOS LIZARRAGA" ,"DEM" ,"PAPER EARLY" ,1 ,
"154-LEBARRON PARK ELEMENTARY" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,20 ,"MARCOS LIZARRAGA" ,"DEM" ,"Total" ,36 ,
"154-LEBARRON PARK ELEMENTARY" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,10 ,"MIKE CERVANTES" ,"DEM" ,"ELECTION DAY" ,15 ,
"154-LEBARRON PARK ELEMENTARY" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,10 ,"MIKE CERVANTES" ,"DEM" ,"PAPER EDAY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,10 ,"MIKE CERVANTES" ,"DEM" ,"EARLY VOTING" ,13 ,
"154-LEBARRON PARK ELEMENTARY" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,10 ,"MIKE CERVANTES" ,"DEM" ,"PAPER EARLY" ,1 ,
"154-LEBARRON PARK ELEMENTARY" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,10 ,"MIKE CERVANTES" ,"DEM" ,"Total" ,29 ,
"154-LEBARRON PARK ELEMENTARY" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,20 ,"ANNA PEREZ" ,"DEM" ,"ELECTION DAY" ,29 ,
"154-LEBARRON PARK ELEMENTARY" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,20 ,"ANNA PEREZ" ,"DEM" ,"PAPER EDAY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,20 ,"ANNA PEREZ" ,"DEM" ,"EARLY VOTING" ,20 ,
"154-LEBARRON PARK ELEMENTARY" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,20 ,"ANNA PEREZ" ,"DEM" ,"PAPER EARLY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,20 ,"ANNA PEREZ" ,"DEM" ,"Total" ,49 ,
"154-LEBARRON PARK ELEMENTARY" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,10 ,"LAURA STRATHMANN" ,"DEM" ,"ELECTION DAY" ,14 ,
"154-LEBARRON PARK ELEMENTARY" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,10 ,"LAURA STRATHMANN" ,"DEM" ,"PAPER EDAY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,10 ,"LAURA STRATHMANN" ,"DEM" ,"EARLY VOTING" ,15 ,
"154-LEBARRON PARK ELEMENTARY" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,10 ,"LAURA STRATHMANN" ,"DEM" ,"PAPER EARLY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,10 ,"LAURA STRATHMANN" ,"DEM" ,"Total" ,29 ,
"154-LEBARRON PARK ELEMENTARY" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,20 ,"LUCILA CAMARENA" ,"DEM" ,"ELECTION DAY" ,28 ,
"154-LEBARRON PARK ELEMENTARY" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,20 ,"LUCILA CAMARENA" ,"DEM" ,"PAPER EDAY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,20 ,"LUCILA CAMARENA" ,"DEM" ,"EARLY VOTING" ,17 ,
"154-LEBARRON PARK ELEMENTARY" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,20 ,"LUCILA CAMARENA" ,"DEM" ,"PAPER EARLY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,20 ,"LUCILA CAMARENA" ,"DEM" ,"Total" ,45 ,
"154-LEBARRON PARK ELEMENTARY" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,10 ,"SERGIO ENRIQUEZ" ,"DEM" ,"ELECTION DAY" ,22 ,
"154-LEBARRON PARK ELEMENTARY" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,10 ,"SERGIO ENRIQUEZ" ,"DEM" ,"PAPER EDAY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,10 ,"SERGIO ENRIQUEZ" ,"DEM" ,"EARLY VOTING" ,18 ,
"154-LEBARRON PARK ELEMENTARY" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,10 ,"SERGIO ENRIQUEZ" ,"DEM" ,"PAPER EARLY" ,1 ,
"154-LEBARRON PARK ELEMENTARY" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,10 ,"SERGIO ENRIQUEZ" ,"DEM" ,"Total" ,41 ,
"154-LEBARRON PARK ELEMENTARY" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,20 ,"REGINA ARDITTI" ,"DEM" ,"ELECTION DAY" ,23 ,
"154-LEBARRON PARK ELEMENTARY" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,20 ,"REGINA ARDITTI" ,"DEM" ,"PAPER EDAY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,20 ,"REGINA ARDITTI" ,"DEM" ,"EARLY VOTING" ,14 ,
"154-LEBARRON PARK ELEMENTARY" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,20 ,"REGINA ARDITTI" ,"DEM" ,"PAPER EARLY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,20 ,"REGINA ARDITTI" ,"DEM" ,"Total" ,37 ,
"154-LEBARRON PARK ELEMENTARY" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,10 ,"THERESA CABALLERO TC" ,"DEM" ,"ELECTION DAY" ,25 ,
"154-LEBARRON PARK ELEMENTARY" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,10 ,"THERESA CABALLERO TC" ,"DEM" ,"PAPER EDAY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,10 ,"THERESA CABALLERO TC" ,"DEM" ,"EARLY VOTING" ,13 ,
"154-LEBARRON PARK ELEMENTARY" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,10 ,"THERESA CABALLERO TC" ,"DEM" ,"PAPER EARLY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,10 ,"THERESA CABALLERO TC" ,"DEM" ,"Total" ,38 ,
"154-LEBARRON PARK ELEMENTARY" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,20 ,"DIANE NAVARRETE" ,"DEM" ,"ELECTION DAY" ,21 ,
"154-LEBARRON PARK ELEMENTARY" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,20 ,"DIANE NAVARRETE" ,"DEM" ,"PAPER EDAY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,20 ,"DIANE NAVARRETE" ,"DEM" ,"EARLY VOTING" ,20 ,
"154-LEBARRON PARK ELEMENTARY" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,20 ,"DIANE NAVARRETE" ,"DEM" ,"PAPER EARLY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,20 ,"DIANE NAVARRETE" ,"DEM" ,"Total" ,41 ,
"154-LEBARRON PARK ELEMENTARY" ,140 ,"COUNTY COMMISSIONER, PRECINCT NO. 3" ,10 ,"VINCENT PEREZ" ,"DEM" ,"ELECTION DAY" ,34 ,
"154-LEBARRON PARK ELEMENTARY" ,140 ,"COUNTY COMMISSIONER, PRECINCT NO. 3" ,10 ,"VINCENT PEREZ" ,"DEM" ,"PAPER EDAY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,140 ,"COUNTY COMMISSIONER, PRECINCT NO. 3" ,10 ,"VINCENT PEREZ" ,"DEM" ,"EARLY VOTING" ,22 ,
"154-LEBARRON PARK ELEMENTARY" ,140 ,"COUNTY COMMISSIONER, PRECINCT NO. 3" ,10 ,"VINCENT PEREZ" ,"DEM" ,"PAPER EARLY" ,1 ,
"154-LEBARRON PARK ELEMENTARY" ,140 ,"COUNTY COMMISSIONER, PRECINCT NO. 3" ,10 ,"VINCENT PEREZ" ,"DEM" ,"Total" ,57 ,
"154-LEBARRON PARK ELEMENTARY" ,140 ,"COUNTY COMMISSIONER, PRECINCT NO. 3" ,20 ,"CHENTE QUINTANILLA" ,"DEM" ,"ELECTION DAY" ,12 ,
"154-LEBARRON PARK ELEMENTARY" ,140 ,"COUNTY COMMISSIONER, PRECINCT NO. 3" ,20 ,"CHENTE QUINTANILLA" ,"DEM" ,"PAPER EDAY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,140 ,"COUNTY COMMISSIONER, PRECINCT NO. 3" ,20 ,"CHENTE QUINTANILLA" ,"DEM" ,"EARLY VOTING" ,12 ,
"154-LEBARRON PARK ELEMENTARY" ,140 ,"COUNTY COMMISSIONER, PRECINCT NO. 3" ,20 ,"CHENTE QUINTANILLA" ,"DEM" ,"PAPER EARLY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,140 ,"COUNTY COMMISSIONER, PRECINCT NO. 3" ,20 ,"CHENTE QUINTANILLA" ,"DEM" ,"Total" ,24 ,
"155-LANCASTER ELEMENTARY" ,10 ,"US SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"ELECTION DAY" ,7 ,
"155-LANCASTER ELEMENTARY" ,10 ,"US SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"PAPER EDAY" ,0 ,
"155-LANCASTER ELEMENTARY" ,10 ,"US SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"EARLY VOTING" ,1 ,
"155-LANCASTER ELEMENTARY" ,10 ,"US SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"PAPER EARLY" ,0 ,
"155-LANCASTER ELEMENTARY" ,10 ,"US SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"Total" ,8 ,
"155-LANCASTER ELEMENTARY" ,10 ,"US SENATOR" ,20 ,"DAVID DEWHURST" ,"REP" ,"ELECTION DAY" ,2 ,
"155-LANCASTER ELEMENTARY" ,10 ,"US SENATOR" ,20 ,"DAVID DEWHURST" ,"REP" ,"PAPER EDAY" ,0 ,
"155-LANCASTER ELEMENTARY" ,10 ,"US SENATOR" ,20 ,"DAVID DEWHURST" ,"REP" ,"EARLY VOTING" ,0 ,
"155-LANCASTER ELEMENTARY" ,10 ,"US SENATOR" ,20 ,"DAVID DEWHURST" ,"REP" ,"PAPER EARLY" ,0 ,
"155-LANCASTER ELEMENTARY" ,10 ,"US SENATOR" ,20 ,"DAVID DEWHURST" ,"REP" ,"Total" ,2 ,
"155-LANCASTER ELEMENTARY" ,20 ,"RAILROAD COMMISSIONER" ,10 ,"WARREN CHISUM" ,"REP" ,"ELECTION DAY" ,4 ,
"155-LANCASTER ELEMENTARY" ,20 ,"RAILROAD COMMISSIONER" ,10 ,"WARREN CHISUM" ,"REP" ,"PAPER EDAY" ,0 ,
"155-LANCASTER ELEMENTARY" ,20 ,"RAILROAD COMMISSIONER" ,10 ,"WARREN CHISUM" ,"REP" ,"EARLY VOTING" ,1 ,
"155-LANCASTER ELEMENTARY" ,20 ,"RAILROAD COMMISSIONER" ,10 ,"WARREN CHISUM" ,"REP" ,"PAPER EARLY" ,0 ,
"155-LANCASTER ELEMENTARY" ,20 ,"RAILROAD COMMISSIONER" ,10 ,"WARREN CHISUM" ,"REP" ,"Total" ,5 ,
"155-LANCASTER ELEMENTARY" ,20 ,"RAILROAD COMMISSIONER" ,20 ,"CHRISTI CRADDICK" ,"REP" ,"ELECTION DAY" ,2 ,
"155-LANCASTER ELEMENTARY" ,20 ,"RAILROAD COMMISSIONER" ,20 ,"CHRISTI CRADDICK" ,"REP" ,"PAPER EDAY" ,0 ,
"155-LANCASTER ELEMENTARY" ,20 ,"RAILROAD COMMISSIONER" ,20 ,"CHRISTI CRADDICK" ,"REP" ,"EARLY VOTING" ,0 ,
"155-LANCASTER ELEMENTARY" ,20 ,"RAILROAD COMMISSIONER" ,20 ,"CHRISTI CRADDICK" ,"REP" ,"PAPER EARLY" ,0 ,
"155-LANCASTER ELEMENTARY" ,20 ,"RAILROAD COMMISSIONER" ,20 ,"CHRISTI CRADDICK" ,"REP" ,"Total" ,2 ,
"155-LANCASTER ELEMENTARY" ,30 ,"RAILROAD COMMISSIONER" ,10 ,"GREG PARKER" ,"REP" ,"ELECTION DAY" ,2 ,
"155-LANCASTER ELEMENTARY" ,30 ,"RAILROAD COMMISSIONER" ,10 ,"GREG PARKER" ,"REP" ,"PAPER EDAY" ,0 ,
"155-LANCASTER ELEMENTARY" ,30 ,"RAILROAD COMMISSIONER" ,10 ,"GREG PARKER" ,"REP" ,"EARLY VOTING" ,1 ,
"155-LANCASTER ELEMENTARY" ,30 ,"RAILROAD COMMISSIONER" ,10 ,"GREG PARKER" ,"REP" ,"PAPER EARLY" ,0 ,
"155-LANCASTER ELEMENTARY" ,30 ,"RAILROAD COMMISSIONER" ,10 ,"GREG PARKER" ,"REP" ,"Total" ,3 ,
"155-LANCASTER ELEMENTARY" ,30 ,"RAILROAD COMMISSIONER" ,20 ,"BARRY SMITHERMAN" ,"REP" ,"ELECTION DAY" ,4 ,
"155-LANCASTER ELEMENTARY" ,30 ,"RAILROAD COMMISSIONER" ,20 ,"BARRY SMITHERMAN" ,"REP" ,"PAPER EDAY" ,0 ,
"155-LANCASTER ELEMENTARY" ,30 ,"RAILROAD COMMISSIONER" ,20 ,"BARRY SMITHERMAN" ,"REP" ,"EARLY VOTING" ,0 ,
"155-LANCASTER ELEMENTARY" ,30 ,"RAILROAD COMMISSIONER" ,20 ,"BARRY SMITHERMAN" ,"REP" ,"PAPER EARLY" ,0 ,
"155-LANCASTER ELEMENTARY" ,30 ,"RAILROAD COMMISSIONER" ,20 ,"BARRY SMITHERMAN" ,"REP" ,"Total" ,4 ,
"155-LANCASTER ELEMENTARY" ,35 ,"JUSTICE, SUPREME COURT, 4" ,10 ,"DAVID MEDINA" ,"REP" ,"ELECTION DAY" ,2 ,
"155-LANCASTER ELEMENTARY" ,35 ,"JUSTICE, SUPREME COURT, 4" ,10 ,"DAVID MEDINA" ,"REP" ,"PAPER EDAY" ,0 ,
"155-LANCASTER ELEMENTARY" ,35 ,"JUSTICE, SUPREME COURT, 4" ,10 ,"DAVID MEDINA" ,"REP" ,"EARLY VOTING" ,1 ,
"155-LANCASTER ELEMENTARY" ,35 ,"JUSTICE, SUPREME COURT, 4" ,10 ,"DAVID MEDINA" ,"REP" ,"PAPER EARLY" ,0 ,
"155-LANCASTER ELEMENTARY" ,35 ,"JUSTICE, SUPREME COURT, 4" ,10 ,"DAVID MEDINA" ,"REP" ,"Total" ,3 ,
"155-LANCASTER ELEMENTARY" ,35 ,"JUSTICE, SUPREME COURT, 4" ,20 ,"JOHN DEVINE" ,"REP" ,"ELECTION DAY" ,4 ,
"155-LANCASTER ELEMENTARY" ,35 ,"JUSTICE, SUPREME COURT, 4" ,20 ,"JOHN DEVINE" ,"REP" ,"PAPER EDAY" ,0 ,
"155-LANCASTER ELEMENTARY" ,35 ,"JUSTICE, SUPREME COURT, 4" ,20 ,"JOHN DEVINE" ,"REP" ,"EARLY VOTING" ,0 ,
"155-LANCASTER ELEMENTARY" ,35 ,"JUSTICE, SUPREME COURT, 4" ,20 ,"JOHN DEVINE" ,"REP" ,"PAPER EARLY" ,0 ,
"155-LANCASTER ELEMENTARY" ,35 ,"JUSTICE, SUPREME COURT, 4" ,20 ,"JOHN DEVINE" ,"REP" ,"Total" ,4 ,
"155-LANCASTER ELEMENTARY" ,70 ,"US SENATOR" ,10 ,"PAUL SADLER" ,"DEM" ,"ELECTION DAY" ,12 ,
"155-LANCASTER ELEMENTARY" ,70 ,"US SENATOR" ,10 ,"PAUL SADLER" ,"DEM" ,"PAPER EDAY" ,0 ,
"155-LANCASTER ELEMENTARY" ,70 ,"US SENATOR" ,10 ,"PAUL SADLER" ,"DEM" ,"EARLY VOTING" ,6 ,
"155-LANCASTER ELEMENTARY" ,70 ,"US SENATOR" ,10 ,"PAUL SADLER" ,"DEM" ,"PAPER EARLY" ,0 ,
"155-LANCASTER ELEMENTARY" ,70 ,"US SENATOR" ,10 ,"PAUL SADLER" ,"DEM" ,"Total" ,18 ,
"155-LANCASTER ELEMENTARY" ,70 ,"US SENATOR" ,20 ,"GRADY YARBROUGH" ,"DEM" ,"ELECTION DAY" ,11 ,
"155-LANCASTER ELEMENTARY" ,70 ,"US SENATOR" ,20 ,"GRADY YARBROUGH" ,"DEM" ,"PAPER EDAY" ,0 ,
"155-LANCASTER ELEMENTARY" ,70 ,"US SENATOR" ,20 ,"GRADY YARBROUGH" ,"DEM" ,"EARLY VOTING" ,8 ,
"155-LANCASTER ELEMENTARY" ,70 ,"US SENATOR" ,20 ,"GRADY YARBROUGH" ,"DEM" ,"PAPER EARLY" ,0 ,
"155-LANCASTER ELEMENTARY" ,70 ,"US SENATOR" ,20 ,"GRADY YARBROUGH" ,"DEM" ,"Total" ,19 ,
"155-LANCASTER ELEMENTARY" ,80 ,"US REP DISTRICT 23" ,10 ,"PETE P GALLEGO" ,"DEM" ,"ELECTION DAY" ,16 ,
"155-LANCASTER ELEMENTARY" ,80 ,"US REP DISTRICT 23" ,10 ,"PETE P GALLEGO" ,"DEM" ,"PAPER EDAY" ,0 ,
"155-LANCASTER ELEMENTARY" ,80 ,"US REP DISTRICT 23" ,10 ,"PETE P GALLEGO" ,"DEM" ,"EARLY VOTING" ,10 ,
"155-LANCASTER ELEMENTARY" ,80 ,"US REP DISTRICT 23" ,10 ,"PETE P GALLEGO" ,"DEM" ,"PAPER EARLY" ,0 ,
"155-LANCASTER ELEMENTARY" ,80 ,"US REP DISTRICT 23" ,10 ,"PETE P GALLEGO" ,"DEM" ,"Total" ,26 ,
"155-LANCASTER ELEMENTARY" ,80 ,"US REP DISTRICT 23" ,20 ,"CIRO D RODRIGUEZ" ,"DEM" ,"ELECTION DAY" ,15 ,
"155-LANCASTER ELEMENTARY" ,80 ,"US REP DISTRICT 23" ,20 ,"CIRO D RODRIGUEZ" ,"DEM" ,"PAPER EDAY" ,0 ,
"155-LANCASTER ELEMENTARY" ,80 ,"US REP DISTRICT 23" ,20 ,"CIRO D RODRIGUEZ" ,"DEM" ,"EARLY VOTING" ,5 ,
"155-LANCASTER ELEMENTARY" ,80 ,"US REP DISTRICT 23" ,20 ,"CIRO D RODRIGUEZ" ,"DEM" ,"PAPER EARLY" ,0 ,
"155-LANCASTER ELEMENTARY" ,80 ,"US REP DISTRICT 23" ,20 ,"CIRO D RODRIGUEZ" ,"DEM" ,"Total" ,20 ,
"155-LANCASTER ELEMENTARY" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,10 ,"YVONNE RODRIGUEZ" ,"DEM" ,"ELECTION DAY" ,14 ,
"155-LANCASTER ELEMENTARY" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,10 ,"YVONNE RODRIGUEZ" ,"DEM" ,"PAPER EDAY" ,0 ,
"155-LANCASTER ELEMENTARY" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,10 ,"YVONNE RODRIGUEZ" ,"DEM" ,"EARLY VOTING" ,8 ,
"155-LANCASTER ELEMENTARY" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,10 ,"YVONNE RODRIGUEZ" ,"DEM" ,"PAPER EARLY" ,0 ,
"155-LANCASTER ELEMENTARY" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,10 ,"YVONNE RODRIGUEZ" ,"DEM" ,"Total" ,22 ,
"155-LANCASTER ELEMENTARY" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,20 ,"MARCOS LIZARRAGA" ,"DEM" ,"ELECTION DAY" ,12 ,
"155-LANCASTER ELEMENTARY" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,20 ,"MARCOS LIZARRAGA" ,"DEM" ,"PAPER EDAY" ,0 ,
"155-LANCASTER ELEMENTARY" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,20 ,"MARCOS LIZARRAGA" ,"DEM" ,"EARLY VOTING" ,7 ,
"155-LANCASTER ELEMENTARY" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,20 ,"MARCOS LIZARRAGA" ,"DEM" ,"PAPER EARLY" ,0 ,
"155-LANCASTER ELEMENTARY" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,20 ,"MARCOS LIZARRAGA" ,"DEM" ,"Total" ,19 ,
"155-LANCASTER ELEMENTARY" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,10 ,"MIKE CERVANTES" ,"DEM" ,"ELECTION DAY" ,12 ,
"155-LANCASTER ELEMENTARY" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,10 ,"MIKE CERVANTES" ,"DEM" ,"PAPER EDAY" ,0 ,
"155-LANCASTER ELEMENTARY" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,10 ,"MIKE CERVANTES" ,"DEM" ,"EARLY VOTING" ,8 ,
"155-LANCASTER ELEMENTARY" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,10 ,"MIKE CERVANTES" ,"DEM" ,"PAPER EARLY" ,0 ,
"155-LANCASTER ELEMENTARY" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,10 ,"MIKE CERVANTES" ,"DEM" ,"Total" ,20 ,
"155-LANCASTER ELEMENTARY" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,20 ,"ANNA PEREZ" ,"DEM" ,"ELECTION DAY" ,16 ,
"155-LANCASTER ELEMENTARY" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,20 ,"ANNA PEREZ" ,"DEM" ,"PAPER EDAY" ,0 ,
"155-LANCASTER ELEMENTARY" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,20 ,"ANNA PEREZ" ,"DEM" ,"EARLY VOTING" ,7 ,
"155-LANCASTER ELEMENTARY" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,20 ,"ANNA PEREZ" ,"DEM" ,"PAPER EARLY" ,0 ,
"155-LANCASTER ELEMENTARY" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,20 ,"ANNA PEREZ" ,"DEM" ,"Total" ,23 ,
"155-LANCASTER ELEMENTARY" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,10 ,"LAURA STRATHMANN" ,"DEM" ,"ELECTION DAY" ,14 ,
"155-LANCASTER ELEMENTARY" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,10 ,"LAURA STRATHMANN" ,"DEM" ,"PAPER EDAY" ,0 ,
"155-LANCASTER ELEMENTARY" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,10 ,"LAURA STRATHMANN" ,"DEM" ,"EARLY VOTING" ,7 ,
"155-LANCASTER ELEMENTARY" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,10 ,"LAURA STRATHMANN" ,"DEM" ,"PAPER EARLY" ,0 ,
"155-LANCASTER ELEMENTARY" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,10 ,"LAURA STRATHMANN" ,"DEM" ,"Total" ,21 ,
"155-LANCASTER ELEMENTARY" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,20 ,"LUCILA CAMARENA" ,"DEM" ,"ELECTION DAY" ,13 ,
"155-LANCASTER ELEMENTARY" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,20 ,"LUCILA CAMARENA" ,"DEM" ,"PAPER EDAY" ,0 ,
"155-LANCASTER ELEMENTARY" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,20 ,"LUCILA CAMARENA" ,"DEM" ,"EARLY VOTING" ,8 ,
"155-LANCASTER ELEMENTARY" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,20 ,"LUCILA CAMARENA" ,"DEM" ,"PAPER EARLY" ,0 ,
"155-LANCASTER ELEMENTARY" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,20 ,"LUCILA CAMARENA" ,"DEM" ,"Total" ,21 ,
"155-LANCASTER ELEMENTARY" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,10 ,"SERGIO ENRIQUEZ" ,"DEM" ,"ELECTION DAY" ,16 ,
