"Box 101" ,10 ,"R-President" ,10 ,"R DeLa Fuente Guerra" ,"NP" ,"Election Day" ,0 ,
"Box 414" ,10 ,"R-President" ,60 ,"Donald J. Trump" ,"NP" ,"Total" ,741 ,
"Box 414" ,10 ,"R-President" ,70 ,"Zoltan G. Istvan" ,"NP" ,"Election Day" ,1 ,
"Box 414" ,10 ,"R-President" ,70 ,"Zoltan G. Istvan" ,"NP" ,"Early Voting" ,0 ,
"Box 414" ,10 ,"R-President" ,70 ,"Zoltan G. Istvan" ,"NP" ,"EV Mail" ,0 ,
"Box 414" ,10 ,"R-President" ,70 ,"Zoltan G. Istvan" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,10 ,"R-President" ,70 ,"Zoltan G. Istvan" ,"NP" ,"Total" ,1 ,
"Box 414" ,10 ,"R-President" ,80 ,"Uncommitted" ,"NP" ,"Election Day" ,29 ,
"Box 414" ,10 ,"R-President" ,80 ,"Uncommitted" ,"NP" ,"Early Voting" ,10 ,
"Box 414" ,10 ,"R-President" ,80 ,"Uncommitted" ,"NP" ,"EV Mail" ,1 ,
"Box 414" ,10 ,"R-President" ,80 ,"Uncommitted" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,10 ,"R-President" ,80 ,"Uncommitted" ,"NP" ,"Total" ,40 ,
"Box 414" ,20 ,"D-President" ,10 ,"Bernie Sanders" ,"NP" ,"Election Day" ,24 ,
"Box 414" ,20 ,"D-President" ,10 ,"Bernie Sanders" ,"NP" ,"Early Voting" ,6 ,
"Box 414" ,20 ,"D-President" ,10 ,"Bernie Sanders" ,"NP" ,"EV Mail" ,4 ,
"Box 414" ,20 ,"D-President" ,10 ,"Bernie Sanders" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,20 ,"D-President" ,10 ,"Bernie Sanders" ,"NP" ,"Total" ,34 ,
"Box 414" ,20 ,"D-President" ,20 ,"Michael Bennet" ,"NP" ,"Election Day" ,1 ,
"Box 414" ,20 ,"D-President" ,20 ,"Michael Bennet" ,"NP" ,"Early Voting" ,0 ,
"Box 414" ,20 ,"D-President" ,20 ,"Michael Bennet" ,"NP" ,"EV Mail" ,0 ,
"Box 414" ,20 ,"D-President" ,20 ,"Michael Bennet" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,20 ,"D-President" ,20 ,"Michael Bennet" ,"NP" ,"Total" ,1 ,
"Box 414" ,20 ,"D-President" ,30 ,"Julián Castro" ,"NP" ,"Election Day" ,1 ,
"Box 414" ,20 ,"D-President" ,30 ,"Julián Castro" ,"NP" ,"Early Voting" ,1 ,
"Box 414" ,20 ,"D-President" ,30 ,"Julián Castro" ,"NP" ,"EV Mail" ,0 ,
"Box 414" ,20 ,"D-President" ,30 ,"Julián Castro" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,20 ,"D-President" ,30 ,"Julián Castro" ,"NP" ,"Total" ,2 ,
"Box 414" ,20 ,"D-President" ,40 ,"Joseph R. Biden" ,"NP" ,"Election Day" ,29 ,
"Box 414" ,20 ,"D-President" ,40 ,"Joseph R. Biden" ,"NP" ,"Early Voting" ,2 ,
"Box 414" ,20 ,"D-President" ,40 ,"Joseph R. Biden" ,"NP" ,"EV Mail" ,8 ,
"Box 414" ,20 ,"D-President" ,40 ,"Joseph R. Biden" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,20 ,"D-President" ,40 ,"Joseph R. Biden" ,"NP" ,"Total" ,39 ,
"Box 414" ,20 ,"D-President" ,50 ,"Cory Booker" ,"NP" ,"Election Day" ,1 ,
"Box 414" ,20 ,"D-President" ,50 ,"Cory Booker" ,"NP" ,"Early Voting" ,0 ,
"Box 414" ,20 ,"D-President" ,50 ,"Cory Booker" ,"NP" ,"EV Mail" ,0 ,
"Box 414" ,20 ,"D-President" ,50 ,"Cory Booker" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,20 ,"D-President" ,50 ,"Cory Booker" ,"NP" ,"Total" ,1 ,
"Box 414" ,20 ,"D-President" ,60 ,"Elizabeth Warren" ,"NP" ,"Election Day" ,9 ,
"Box 414" ,20 ,"D-President" ,60 ,"Elizabeth Warren" ,"NP" ,"Early Voting" ,2 ,
"Box 414" ,20 ,"D-President" ,60 ,"Elizabeth Warren" ,"NP" ,"EV Mail" ,0 ,
"Box 414" ,20 ,"D-President" ,60 ,"Elizabeth Warren" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,20 ,"D-President" ,60 ,"Elizabeth Warren" ,"NP" ,"Total" ,11 ,
"Box 414" ,20 ,"D-President" ,65 ,"Deval Patrick" ,"NP" ,"Election Day" ,0 ,
"Box 414" ,20 ,"D-President" ,65 ,"Deval Patrick" ,"NP" ,"Early Voting" ,0 ,
"Box 414" ,20 ,"D-President" ,65 ,"Deval Patrick" ,"NP" ,"EV Mail" ,0 ,
"Box 414" ,20 ,"D-President" ,65 ,"Deval Patrick" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,20 ,"D-President" ,65 ,"Deval Patrick" ,"NP" ,"Total" ,0 ,
"Box 414" ,20 ,"D-President" ,70 ,"John K. Delaney" ,"NP" ,"Election Day" ,0 ,
"Box 414" ,20 ,"D-President" ,70 ,"John K. Delaney" ,"NP" ,"Early Voting" ,0 ,
"Box 414" ,20 ,"D-President" ,70 ,"John K. Delaney" ,"NP" ,"EV Mail" ,0 ,
"Box 414" ,20 ,"D-President" ,70 ,"John K. Delaney" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,20 ,"D-President" ,70 ,"John K. Delaney" ,"NP" ,"Total" ,0 ,
"Box 414" ,20 ,"D-President" ,80 ,"Andrew Yang" ,"NP" ,"Election Day" ,0 ,
"Box 414" ,20 ,"D-President" ,80 ,"Andrew Yang" ,"NP" ,"Early Voting" ,0 ,
"Box 414" ,20 ,"D-President" ,80 ,"Andrew Yang" ,"NP" ,"EV Mail" ,0 ,
"Box 414" ,20 ,"D-President" ,80 ,"Andrew Yang" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,20 ,"D-President" ,80 ,"Andrew Yang" ,"NP" ,"Total" ,0 ,
"Box 414" ,20 ,"D-President" ,90 ,"Tom Steyer" ,"NP" ,"Election Day" ,1 ,
"Box 414" ,20 ,"D-President" ,90 ,"Tom Steyer" ,"NP" ,"Early Voting" ,0 ,
"Box 414" ,20 ,"D-President" ,90 ,"Tom Steyer" ,"NP" ,"EV Mail" ,0 ,
"Box 414" ,20 ,"D-President" ,90 ,"Tom Steyer" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,20 ,"D-President" ,90 ,"Tom Steyer" ,"NP" ,"Total" ,1 ,
"Box 414" ,20 ,"D-President" ,100 ,"Tulsi Gabbard" ,"NP" ,"Election Day" ,0 ,
"Box 414" ,20 ,"D-President" ,100 ,"Tulsi Gabbard" ,"NP" ,"Early Voting" ,0 ,
"Box 414" ,20 ,"D-President" ,100 ,"Tulsi Gabbard" ,"NP" ,"EV Mail" ,0 ,
"Box 414" ,20 ,"D-President" ,100 ,"Tulsi Gabbard" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,20 ,"D-President" ,100 ,"Tulsi Gabbard" ,"NP" ,"Total" ,0 ,
"Box 414" ,20 ,"D-President" ,110 ,"Michael R. Bloomberg" ,"NP" ,"Election Day" ,11 ,
"Box 414" ,20 ,"D-President" ,110 ,"Michael R. Bloomberg" ,"NP" ,"Early Voting" ,1 ,
"Box 414" ,20 ,"D-President" ,110 ,"Michael R. Bloomberg" ,"NP" ,"EV Mail" ,3 ,
"Box 414" ,20 ,"D-President" ,110 ,"Michael R. Bloomberg" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,20 ,"D-President" ,110 ,"Michael R. Bloomberg" ,"NP" ,"Total" ,15 ,
"Box 414" ,20 ,"D-President" ,120 ,"Robby Wells" ,"NP" ,"Election Day" ,0 ,
"Box 414" ,20 ,"D-President" ,120 ,"Robby Wells" ,"NP" ,"Early Voting" ,0 ,
"Box 414" ,20 ,"D-President" ,120 ,"Robby Wells" ,"NP" ,"EV Mail" ,0 ,
"Box 414" ,20 ,"D-President" ,120 ,"Robby Wells" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,20 ,"D-President" ,120 ,"Robby Wells" ,"NP" ,"Total" ,0 ,
"Box 414" ,20 ,"D-President" ,130 ,"Roque De La Fuente" ,"NP" ,"Election Day" ,0 ,
"Box 414" ,20 ,"D-President" ,130 ,"Roque De La Fuente" ,"NP" ,"Early Voting" ,0 ,
"Box 414" ,20 ,"D-President" ,130 ,"Roque De La Fuente" ,"NP" ,"EV Mail" ,0 ,
"Box 414" ,20 ,"D-President" ,130 ,"Roque De La Fuente" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,20 ,"D-President" ,130 ,"Roque De La Fuente" ,"NP" ,"Total" ,0 ,
"Box 414" ,20 ,"D-President" ,140 ,"Pete Buttigieg" ,"NP" ,"Election Day" ,0 ,
"Box 414" ,20 ,"D-President" ,140 ,"Pete Buttigieg" ,"NP" ,"Early Voting" ,0 ,
"Box 414" ,20 ,"D-President" ,140 ,"Pete Buttigieg" ,"NP" ,"EV Mail" ,0 ,
"Box 414" ,20 ,"D-President" ,140 ,"Pete Buttigieg" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,20 ,"D-President" ,140 ,"Pete Buttigieg" ,"NP" ,"Total" ,0 ,
"Box 414" ,20 ,"D-President" ,150 ,"Amy Klobuchar" ,"NP" ,"Election Day" ,0 ,
"Box 414" ,20 ,"D-President" ,150 ,"Amy Klobuchar" ,"NP" ,"Early Voting" ,0 ,
"Box 414" ,20 ,"D-President" ,150 ,"Amy Klobuchar" ,"NP" ,"EV Mail" ,0 ,
"Box 414" ,20 ,"D-President" ,150 ,"Amy Klobuchar" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,20 ,"D-President" ,150 ,"Amy Klobuchar" ,"NP" ,"Total" ,0 ,
"Box 414" ,20 ,"D-President" ,160 ,"Marianne Williamson" ,"NP" ,"Election Day" ,0 ,
"Box 414" ,20 ,"D-President" ,160 ,"Marianne Williamson" ,"NP" ,"Early Voting" ,0 ,
"Box 414" ,20 ,"D-President" ,160 ,"Marianne Williamson" ,"NP" ,"EV Mail" ,0 ,
"Box 414" ,20 ,"D-President" ,160 ,"Marianne Williamson" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,20 ,"D-President" ,160 ,"Marianne Williamson" ,"NP" ,"Total" ,0 ,
"Box 414" ,24 ,"R-US Senator" ,10 ,"John Anthony Castro" ,"NP" ,"Election Day" ,58 ,
"Box 414" ,24 ,"R-US Senator" ,10 ,"John Anthony Castro" ,"NP" ,"Early Voting" ,11 ,
"Box 414" ,24 ,"R-US Senator" ,10 ,"John Anthony Castro" ,"NP" ,"EV Mail" ,0 ,
"Box 414" ,24 ,"R-US Senator" ,10 ,"John Anthony Castro" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,24 ,"R-US Senator" ,10 ,"John Anthony Castro" ,"NP" ,"Total" ,69 ,
"Box 414" ,24 ,"R-US Senator" ,20 ,"Virgil Bierschwale" ,"NP" ,"Election Day" ,10 ,
"Box 414" ,24 ,"R-US Senator" ,20 ,"Virgil Bierschwale" ,"NP" ,"Early Voting" ,0 ,
"Box 414" ,24 ,"R-US Senator" ,20 ,"Virgil Bierschwale" ,"NP" ,"EV Mail" ,0 ,
"Box 414" ,24 ,"R-US Senator" ,20 ,"Virgil Bierschwale" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,24 ,"R-US Senator" ,20 ,"Virgil Bierschwale" ,"NP" ,"Total" ,10 ,
"Box 414" ,24 ,"R-US Senator" ,30 ,"Dwayne Stovall" ,"NP" ,"Election Day" ,62 ,
"Box 414" ,24 ,"R-US Senator" ,30 ,"Dwayne Stovall" ,"NP" ,"Early Voting" ,21 ,
"Box 414" ,24 ,"R-US Senator" ,30 ,"Dwayne Stovall" ,"NP" ,"EV Mail" ,0 ,
"Box 414" ,24 ,"R-US Senator" ,30 ,"Dwayne Stovall" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,24 ,"R-US Senator" ,30 ,"Dwayne Stovall" ,"NP" ,"Total" ,83 ,
"Box 414" ,24 ,"R-US Senator" ,40 ,"Mark Yancey" ,"NP" ,"Election Day" ,29 ,
"Box 414" ,24 ,"R-US Senator" ,40 ,"Mark Yancey" ,"NP" ,"Early Voting" ,14 ,
"Box 414" ,24 ,"R-US Senator" ,40 ,"Mark Yancey" ,"NP" ,"EV Mail" ,0 ,
"Box 414" ,24 ,"R-US Senator" ,40 ,"Mark Yancey" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,24 ,"R-US Senator" ,40 ,"Mark Yancey" ,"NP" ,"Total" ,43 ,
"Box 414" ,24 ,"R-US Senator" ,50 ,"John Cornyn" ,"NP" ,"Election Day" ,395 ,
"Box 414" ,24 ,"R-US Senator" ,50 ,"John Cornyn" ,"NP" ,"Early Voting" ,131 ,
"Box 414" ,24 ,"R-US Senator" ,50 ,"John Cornyn" ,"NP" ,"EV Mail" ,14 ,
"Box 414" ,24 ,"R-US Senator" ,50 ,"John Cornyn" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,24 ,"R-US Senator" ,50 ,"John Cornyn" ,"NP" ,"Total" ,540 ,
"Box 414" ,28 ,"D-US Senator" ,10 ,"Adrian Ocegueda" ,"NP" ,"Election Day" ,5 ,
"Box 414" ,28 ,"D-US Senator" ,10 ,"Adrian Ocegueda" ,"NP" ,"Early Voting" ,2 ,
"Box 414" ,28 ,"D-US Senator" ,10 ,"Adrian Ocegueda" ,"NP" ,"EV Mail" ,0 ,
"Box 414" ,28 ,"D-US Senator" ,10 ,"Adrian Ocegueda" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,28 ,"D-US Senator" ,10 ,"Adrian Ocegueda" ,"NP" ,"Total" ,7 ,
"Box 414" ,28 ,"D-US Senator" ,20 ,"D. R. Hunter" ,"NP" ,"Election Day" ,1 ,
"Box 414" ,28 ,"D-US Senator" ,20 ,"D. R. Hunter" ,"NP" ,"Early Voting" ,0 ,
"Box 414" ,28 ,"D-US Senator" ,20 ,"D. R. Hunter" ,"NP" ,"EV Mail" ,2 ,
"Box 414" ,28 ,"D-US Senator" ,20 ,"D. R. Hunter" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,28 ,"D-US Senator" ,20 ,"D. R. Hunter" ,"NP" ,"Total" ,3 ,
"Box 414" ,28 ,"D-US Senator" ,30 ,"C. Tzintzun Ramirez" ,"NP" ,"Election Day" ,21 ,
"Box 414" ,28 ,"D-US Senator" ,30 ,"C. Tzintzun Ramirez" ,"NP" ,"Early Voting" ,4 ,
"Box 414" ,28 ,"D-US Senator" ,30 ,"C. Tzintzun Ramirez" ,"NP" ,"EV Mail" ,1 ,
"Box 414" ,28 ,"D-US Senator" ,30 ,"C. Tzintzun Ramirez" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,28 ,"D-US Senator" ,30 ,"C. Tzintzun Ramirez" ,"NP" ,"Total" ,26 ,
"Box 414" ,28 ,"D-US Senator" ,40 ,"Amanda K. Edwards" ,"NP" ,"Election Day" ,6 ,
"Box 414" ,28 ,"D-US Senator" ,40 ,"Amanda K. Edwards" ,"NP" ,"Early Voting" ,0 ,
"Box 414" ,28 ,"D-US Senator" ,40 ,"Amanda K. Edwards" ,"NP" ,"EV Mail" ,1 ,
"Box 414" ,28 ,"D-US Senator" ,40 ,"Amanda K. Edwards" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,28 ,"D-US Senator" ,40 ,"Amanda K. Edwards" ,"NP" ,"Total" ,7 ,
"Box 414" ,28 ,"D-US Senator" ,50 ,"Chris Bell" ,"NP" ,"Election Day" ,3 ,
"Box 414" ,28 ,"D-US Senator" ,50 ,"Chris Bell" ,"NP" ,"Early Voting" ,0 ,
"Box 414" ,28 ,"D-US Senator" ,50 ,"Chris Bell" ,"NP" ,"EV Mail" ,2 ,
"Box 414" ,28 ,"D-US Senator" ,50 ,"Chris Bell" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,28 ,"D-US Senator" ,50 ,"Chris Bell" ,"NP" ,"Total" ,5 ,
"Box 414" ,28 ,"D-US Senator" ,60 ,"Sema Hernandez" ,"NP" ,"Election Day" ,4 ,
"Box 414" ,28 ,"D-US Senator" ,60 ,"Sema Hernandez" ,"NP" ,"Early Voting" ,0 ,
"Box 414" ,28 ,"D-US Senator" ,60 ,"Sema Hernandez" ,"NP" ,"EV Mail" ,1 ,
"Box 414" ,28 ,"D-US Senator" ,60 ,"Sema Hernandez" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,28 ,"D-US Senator" ,60 ,"Sema Hernandez" ,"NP" ,"Total" ,5 ,
"Box 414" ,28 ,"D-US Senator" ,70 ,"Annie \"Mamá\" Garcia" ,"NP" ,"Election Day" ,10 ,
"Box 414" ,28 ,"D-US Senator" ,70 ,"Annie \"Mamá\" Garcia" ,"NP" ,"Early Voting" ,2 ,
"Box 414" ,28 ,"D-US Senator" ,70 ,"Annie \"Mamá\" Garcia" ,"NP" ,"EV Mail" ,0 ,
"Box 414" ,28 ,"D-US Senator" ,70 ,"Annie \"Mamá\" Garcia" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,28 ,"D-US Senator" ,70 ,"Annie \"Mamá\" Garcia" ,"NP" ,"Total" ,12 ,
"Box 414" ,28 ,"D-US Senator" ,80 ,"J. Daniel Foster Jr." ,"NP" ,"Election Day" ,2 ,
"Box 414" ,28 ,"D-US Senator" ,80 ,"J. Daniel Foster Jr." ,"NP" ,"Early Voting" ,0 ,
"Box 414" ,28 ,"D-US Senator" ,80 ,"J. Daniel Foster Jr." ,"NP" ,"EV Mail" ,0 ,
"Box 414" ,28 ,"D-US Senator" ,80 ,"J. Daniel Foster Jr." ,"NP" ,"Provisional" ,0 ,
"Box 414" ,28 ,"D-US Senator" ,80 ,"J. Daniel Foster Jr." ,"NP" ,"Total" ,2 ,
"Box 414" ,28 ,"D-US Senator" ,90 ,"Victor Hugo Harris" ,"NP" ,"Election Day" ,0 ,
"Box 414" ,28 ,"D-US Senator" ,90 ,"Victor Hugo Harris" ,"NP" ,"Early Voting" ,0 ,
"Box 414" ,28 ,"D-US Senator" ,90 ,"Victor Hugo Harris" ,"NP" ,"EV Mail" ,0 ,
"Box 414" ,28 ,"D-US Senator" ,90 ,"Victor Hugo Harris" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,28 ,"D-US Senator" ,90 ,"Victor Hugo Harris" ,"NP" ,"Total" ,0 ,
"Box 414" ,28 ,"D-US Senator" ,100 ,"Mary \"MJ\" Hegar" ,"NP" ,"Election Day" ,13 ,
"Box 414" ,28 ,"D-US Senator" ,100 ,"Mary \"MJ\" Hegar" ,"NP" ,"Early Voting" ,4 ,
"Box 414" ,28 ,"D-US Senator" ,100 ,"Mary \"MJ\" Hegar" ,"NP" ,"EV Mail" ,6 ,
"Box 414" ,28 ,"D-US Senator" ,100 ,"Mary \"MJ\" Hegar" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,28 ,"D-US Senator" ,100 ,"Mary \"MJ\" Hegar" ,"NP" ,"Total" ,23 ,
"Box 414" ,28 ,"D-US Senator" ,110 ,"Royce West" ,"NP" ,"Election Day" ,2 ,
"Box 414" ,28 ,"D-US Senator" ,110 ,"Royce West" ,"NP" ,"Early Voting" ,0 ,
"Box 414" ,28 ,"D-US Senator" ,110 ,"Royce West" ,"NP" ,"EV Mail" ,1 ,
"Box 414" ,28 ,"D-US Senator" ,110 ,"Royce West" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,28 ,"D-US Senator" ,110 ,"Royce West" ,"NP" ,"Total" ,3 ,
"Box 414" ,28 ,"D-US Senator" ,120 ,"Michael Cooper" ,"NP" ,"Election Day" ,1 ,
"Box 414" ,28 ,"D-US Senator" ,120 ,"Michael Cooper" ,"NP" ,"Early Voting" ,0 ,
"Box 414" ,28 ,"D-US Senator" ,120 ,"Michael Cooper" ,"NP" ,"EV Mail" ,0 ,
"Box 414" ,28 ,"D-US Senator" ,120 ,"Michael Cooper" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,28 ,"D-US Senator" ,120 ,"Michael Cooper" ,"NP" ,"Total" ,1 ,
"Box 414" ,30 ,"R-US Representative D15" ,10 ,"M. Cruz-Hernandez" ,"NP" ,"Election Day" ,299 ,
"Box 414" ,30 ,"R-US Representative D15" ,10 ,"M. Cruz-Hernandez" ,"NP" ,"Early Voting" ,60 ,
"Box 414" ,30 ,"R-US Representative D15" ,10 ,"M. Cruz-Hernandez" ,"NP" ,"EV Mail" ,3 ,
"Box 414" ,30 ,"R-US Representative D15" ,10 ,"M. Cruz-Hernandez" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,30 ,"R-US Representative D15" ,10 ,"M. Cruz-Hernandez" ,"NP" ,"Total" ,362 ,
"Box 414" ,30 ,"R-US Representative D15" ,20 ,"Ryan Krause" ,"NP" ,"Election Day" ,151 ,
"Box 414" ,30 ,"R-US Representative D15" ,20 ,"Ryan Krause" ,"NP" ,"Early Voting" ,61 ,
"Box 414" ,30 ,"R-US Representative D15" ,20 ,"Ryan Krause" ,"NP" ,"EV Mail" ,9 ,
"Box 414" ,30 ,"R-US Representative D15" ,20 ,"Ryan Krause" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,30 ,"R-US Representative D15" ,20 ,"Ryan Krause" ,"NP" ,"Total" ,221 ,
"Box 414" ,30 ,"R-US Representative D15" ,30 ,"Tim Westley" ,"NP" ,"Election Day" ,104 ,
"Box 414" ,30 ,"R-US Representative D15" ,30 ,"Tim Westley" ,"NP" ,"Early Voting" ,49 ,
"Box 414" ,30 ,"R-US Representative D15" ,30 ,"Tim Westley" ,"NP" ,"EV Mail" ,2 ,
"Box 414" ,30 ,"R-US Representative D15" ,30 ,"Tim Westley" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,30 ,"R-US Representative D15" ,30 ,"Tim Westley" ,"NP" ,"Total" ,155 ,
"Box 414" ,40 ,"D-US Representative D15" ,10 ,"Vicente Gonzalez" ,"NP" ,"Election Day" ,59 ,
"Box 414" ,40 ,"D-US Representative D15" ,10 ,"Vicente Gonzalez" ,"NP" ,"Early Voting" ,12 ,
"Box 414" ,40 ,"D-US Representative D15" ,10 ,"Vicente Gonzalez" ,"NP" ,"EV Mail" ,12 ,
"Box 414" ,40 ,"D-US Representative D15" ,10 ,"Vicente Gonzalez" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,40 ,"D-US Representative D15" ,10 ,"Vicente Gonzalez" ,"NP" ,"Total" ,83 ,
"Box 414" ,180 ,"R-Railroad Commissioner" ,10 ,"James \"Jim\" Wright" ,"NP" ,"Election Day" ,358 ,
"Box 414" ,180 ,"R-Railroad Commissioner" ,10 ,"James \"Jim\" Wright" ,"NP" ,"Early Voting" ,98 ,
"Box 414" ,180 ,"R-Railroad Commissioner" ,10 ,"James \"Jim\" Wright" ,"NP" ,"EV Mail" ,9 ,
"Box 414" ,180 ,"R-Railroad Commissioner" ,10 ,"James \"Jim\" Wright" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,180 ,"R-Railroad Commissioner" ,10 ,"James \"Jim\" Wright" ,"NP" ,"Total" ,465 ,
"Box 414" ,180 ,"R-Railroad Commissioner" ,20 ,"Ryan Sitton" ,"NP" ,"Election Day" ,165 ,
"Box 414" ,180 ,"R-Railroad Commissioner" ,20 ,"Ryan Sitton" ,"NP" ,"Early Voting" ,66 ,
"Box 414" ,180 ,"R-Railroad Commissioner" ,20 ,"Ryan Sitton" ,"NP" ,"EV Mail" ,5 ,
"Box 414" ,180 ,"R-Railroad Commissioner" ,20 ,"Ryan Sitton" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,180 ,"R-Railroad Commissioner" ,20 ,"Ryan Sitton" ,"NP" ,"Total" ,236 ,
"Box 414" ,190 ,"D-Railroad Commissioner" ,10 ,"Chrysta Castañeda" ,"NP" ,"Election Day" ,27 ,
"Box 414" ,190 ,"D-Railroad Commissioner" ,10 ,"Chrysta Castañeda" ,"NP" ,"Early Voting" ,8 ,
"Box 414" ,190 ,"D-Railroad Commissioner" ,10 ,"Chrysta Castañeda" ,"NP" ,"EV Mail" ,5 ,
"Box 414" ,190 ,"D-Railroad Commissioner" ,10 ,"Chrysta Castañeda" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,190 ,"D-Railroad Commissioner" ,10 ,"Chrysta Castañeda" ,"NP" ,"Total" ,40 ,
"Box 414" ,190 ,"D-Railroad Commissioner" ,20 ,"Roberto R. Alonzo" ,"NP" ,"Election Day" ,13 ,
"Box 414" ,190 ,"D-Railroad Commissioner" ,20 ,"Roberto R. Alonzo" ,"NP" ,"Early Voting" ,2 ,
"Box 414" ,190 ,"D-Railroad Commissioner" ,20 ,"Roberto R. Alonzo" ,"NP" ,"EV Mail" ,1 ,
"Box 414" ,190 ,"D-Railroad Commissioner" ,20 ,"Roberto R. Alonzo" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,190 ,"D-Railroad Commissioner" ,20 ,"Roberto R. Alonzo" ,"NP" ,"Total" ,16 ,
"Box 414" ,190 ,"D-Railroad Commissioner" ,30 ,"Kelly Stone" ,"NP" ,"Election Day" ,14 ,
"Box 414" ,190 ,"D-Railroad Commissioner" ,30 ,"Kelly Stone" ,"NP" ,"Early Voting" ,2 ,
"Box 414" ,190 ,"D-Railroad Commissioner" ,30 ,"Kelly Stone" ,"NP" ,"EV Mail" ,4 ,
"Box 414" ,190 ,"D-Railroad Commissioner" ,30 ,"Kelly Stone" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,190 ,"D-Railroad Commissioner" ,30 ,"Kelly Stone" ,"NP" ,"Total" ,20 ,
"Box 414" ,190 ,"D-Railroad Commissioner" ,40 ,"Mark Watson" ,"NP" ,"Election Day" ,10 ,
"Box 414" ,190 ,"D-Railroad Commissioner" ,40 ,"Mark Watson" ,"NP" ,"Early Voting" ,0 ,
"Box 414" ,190 ,"D-Railroad Commissioner" ,40 ,"Mark Watson" ,"NP" ,"EV Mail" ,4 ,
"Box 414" ,190 ,"D-Railroad Commissioner" ,40 ,"Mark Watson" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,190 ,"D-Railroad Commissioner" ,40 ,"Mark Watson" ,"NP" ,"Total" ,14 ,
"Box 414" ,200 ,"R-Chief Justice, Supreme Court" ,10 ,"Nathan Hecht" ,"NP" ,"Election Day" ,492 ,
"Box 414" ,200 ,"R-Chief Justice, Supreme Court" ,10 ,"Nathan Hecht" ,"NP" ,"Early Voting" ,151 ,
"Box 414" ,200 ,"R-Chief Justice, Supreme Court" ,10 ,"Nathan Hecht" ,"NP" ,"EV Mail" ,12 ,
"Box 414" ,200 ,"R-Chief Justice, Supreme Court" ,10 ,"Nathan Hecht" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,200 ,"R-Chief Justice, Supreme Court" ,10 ,"Nathan Hecht" ,"NP" ,"Total" ,655 ,
"Box 414" ,210 ,"D-Chief Justice, Supreme Court" ,10 ,"Jerry Zimmerer" ,"NP" ,"Election Day" ,21 ,
"Box 414" ,210 ,"D-Chief Justice, Supreme Court" ,10 ,"Jerry Zimmerer" ,"NP" ,"Early Voting" ,5 ,
"Box 414" ,210 ,"D-Chief Justice, Supreme Court" ,10 ,"Jerry Zimmerer" ,"NP" ,"EV Mail" ,4 ,
"Box 414" ,210 ,"D-Chief Justice, Supreme Court" ,10 ,"Jerry Zimmerer" ,"NP" ,"Provisional" ,0 ,
"Box 414" ,210 ,"D-Chief Justice, Supreme Court" ,10 ,"Jerry Zimmerer" ,"NP" ,"Total" ,30 ,
