"101" ,269 ,"President" ,"NP" ,15 ,"Barack Obama" ,"NP" ,"Election Day TS" ,14 ,
"301" ,384 ,"Just, 4th Ct App, Pl 7" ,"NP" ,10 ,"Rebecca C. Martinez" ,"NP" ,"Early Voting" ,4 ,
"301" ,384 ,"Just, 4th Ct App, Pl 7" ,"NP" ,10 ,"Rebecca C. Martinez" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"301" ,384 ,"Just, 4th Ct App, Pl 7" ,"NP" ,10 ,"Rebecca C. Martinez" ,"NP" ,"Total" ,12 ,
"301" ,384 ,"Just, 4th Ct App, Pl 7" ,"NP" ,20 ,"Carmen A. Samaniego" ,"NP" ,"Election Day TS" ,5 ,
"301" ,384 ,"Just, 4th Ct App, Pl 7" ,"NP" ,20 ,"Carmen A. Samaniego" ,"NP" ,"Election Day OS" ,0 ,
"301" ,384 ,"Just, 4th Ct App, Pl 7" ,"NP" ,20 ,"Carmen A. Samaniego" ,"NP" ,"Early Voting" ,0 ,
"301" ,384 ,"Just, 4th Ct App, Pl 7" ,"NP" ,20 ,"Carmen A. Samaniego" ,"NP" ,"Early Voting Mail" ,0 ,
"301" ,384 ,"Just, 4th Ct App, Pl 7" ,"NP" ,20 ,"Carmen A. Samaniego" ,"NP" ,"Early Voting" ,2 ,
"301" ,384 ,"Just, 4th Ct App, Pl 7" ,"NP" ,20 ,"Carmen A. Samaniego" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"301" ,384 ,"Just, 4th Ct App, Pl 7" ,"NP" ,20 ,"Carmen A. Samaniego" ,"NP" ,"Total" ,7 ,
"301" ,470 ,"Constable, Pct 3" ,"NP" ,10 ,"Bobby Jones" ,"NP" ,"Election Day TS" ,12 ,
"301" ,470 ,"Constable, Pct 3" ,"NP" ,10 ,"Bobby Jones" ,"NP" ,"Election Day OS" ,0 ,
"301" ,470 ,"Constable, Pct 3" ,"NP" ,10 ,"Bobby Jones" ,"NP" ,"Early Voting" ,0 ,
"301" ,470 ,"Constable, Pct 3" ,"NP" ,10 ,"Bobby Jones" ,"NP" ,"Early Voting Mail" ,0 ,
"301" ,470 ,"Constable, Pct 3" ,"NP" ,10 ,"Bobby Jones" ,"NP" ,"Early Voting" ,6 ,
"301" ,470 ,"Constable, Pct 3" ,"NP" ,10 ,"Bobby Jones" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"301" ,470 ,"Constable, Pct 3" ,"NP" ,10 ,"Bobby Jones" ,"NP" ,"Total" ,18 ,
"301" ,480 ,"County Chairman" ,"NP" ,10 ,"Duane McCune" ,"NP" ,"Election Day TS" ,11 ,
"301" ,480 ,"County Chairman" ,"NP" ,10 ,"Duane McCune" ,"NP" ,"Election Day OS" ,0 ,
"301" ,480 ,"County Chairman" ,"NP" ,10 ,"Duane McCune" ,"NP" ,"Early Voting" ,0 ,
"301" ,480 ,"County Chairman" ,"NP" ,10 ,"Duane McCune" ,"NP" ,"Early Voting Mail" ,0 ,
"301" ,480 ,"County Chairman" ,"NP" ,10 ,"Duane McCune" ,"NP" ,"Early Voting" ,6 ,
"301" ,480 ,"County Chairman" ,"NP" ,10 ,"Duane McCune" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"301" ,480 ,"County Chairman" ,"NP" ,10 ,"Duane McCune" ,"NP" ,"Total" ,17 ,
"301" ,490 ,"PROP 1-In State Tuition" ,"NP" ,10 ,"FOR" ,"NP" ,"Election Day TS" ,13 ,
"301" ,490 ,"PROP 1-In State Tuition" ,"NP" ,10 ,"FOR" ,"NP" ,"Election Day OS" ,0 ,
"301" ,490 ,"PROP 1-In State Tuition" ,"NP" ,10 ,"FOR" ,"NP" ,"Early Voting" ,0 ,
"301" ,490 ,"PROP 1-In State Tuition" ,"NP" ,10 ,"FOR" ,"NP" ,"Early Voting Mail" ,0 ,
"301" ,490 ,"PROP 1-In State Tuition" ,"NP" ,10 ,"FOR" ,"NP" ,"Early Voting" ,6 ,
"301" ,490 ,"PROP 1-In State Tuition" ,"NP" ,10 ,"FOR" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"301" ,490 ,"PROP 1-In State Tuition" ,"NP" ,10 ,"FOR" ,"NP" ,"Total" ,19 ,
"301" ,490 ,"PROP 1-In State Tuition" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Election Day TS" ,2 ,
"301" ,490 ,"PROP 1-In State Tuition" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Election Day OS" ,0 ,
"301" ,490 ,"PROP 1-In State Tuition" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Early Voting" ,0 ,
"301" ,490 ,"PROP 1-In State Tuition" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Early Voting Mail" ,0 ,
"301" ,490 ,"PROP 1-In State Tuition" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Early Voting" ,0 ,
"301" ,490 ,"PROP 1-In State Tuition" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"301" ,490 ,"PROP 1-In State Tuition" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Total" ,2 ,
"301" ,500 ,"PROP 2-College Funding" ,"NP" ,10 ,"FOR" ,"NP" ,"Election Day TS" ,15 ,
"301" ,500 ,"PROP 2-College Funding" ,"NP" ,10 ,"FOR" ,"NP" ,"Election Day OS" ,0 ,
"301" ,500 ,"PROP 2-College Funding" ,"NP" ,10 ,"FOR" ,"NP" ,"Early Voting" ,0 ,
"301" ,500 ,"PROP 2-College Funding" ,"NP" ,10 ,"FOR" ,"NP" ,"Early Voting Mail" ,0 ,
"301" ,500 ,"PROP 2-College Funding" ,"NP" ,10 ,"FOR" ,"NP" ,"Early Voting" ,6 ,
"301" ,500 ,"PROP 2-College Funding" ,"NP" ,10 ,"FOR" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"301" ,500 ,"PROP 2-College Funding" ,"NP" ,10 ,"FOR" ,"NP" ,"Total" ,21 ,
"301" ,500 ,"PROP 2-College Funding" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Election Day TS" ,0 ,
"301" ,500 ,"PROP 2-College Funding" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Election Day OS" ,0 ,
"301" ,500 ,"PROP 2-College Funding" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Early Voting" ,0 ,
"301" ,500 ,"PROP 2-College Funding" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Early Voting Mail" ,0 ,
"301" ,500 ,"PROP 2-College Funding" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Early Voting" ,0 ,
"301" ,500 ,"PROP 2-College Funding" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"301" ,500 ,"PROP 2-College Funding" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Total" ,0 ,
"301" ,510 ,"PROP 3-Casino Gambling" ,"NP" ,10 ,"FOR" ,"NP" ,"Election Day TS" ,13 ,
"301" ,510 ,"PROP 3-Casino Gambling" ,"NP" ,10 ,"FOR" ,"NP" ,"Election Day OS" ,0 ,
"301" ,510 ,"PROP 3-Casino Gambling" ,"NP" ,10 ,"FOR" ,"NP" ,"Early Voting" ,0 ,
"301" ,510 ,"PROP 3-Casino Gambling" ,"NP" ,10 ,"FOR" ,"NP" ,"Early Voting Mail" ,0 ,
"301" ,510 ,"PROP 3-Casino Gambling" ,"NP" ,10 ,"FOR" ,"NP" ,"Early Voting" ,5 ,
"301" ,510 ,"PROP 3-Casino Gambling" ,"NP" ,10 ,"FOR" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"301" ,510 ,"PROP 3-Casino Gambling" ,"NP" ,10 ,"FOR" ,"NP" ,"Total" ,18 ,
"301" ,510 ,"PROP 3-Casino Gambling" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Election Day TS" ,2 ,
"301" ,510 ,"PROP 3-Casino Gambling" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Election Day OS" ,0 ,
"301" ,510 ,"PROP 3-Casino Gambling" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Early Voting" ,0 ,
"301" ,510 ,"PROP 3-Casino Gambling" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Early Voting Mail" ,0 ,
"301" ,510 ,"PROP 3-Casino Gambling" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Early Voting" ,1 ,
"301" ,510 ,"PROP 3-Casino Gambling" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"301" ,510 ,"PROP 3-Casino Gambling" ,"NP" ,20 ,"AGAINST" ,"NP" ,"Total" ,3 ,
"302" ,269 ,"President" ,"NP" ,15 ,"Barack Obama" ,"NP" ,"Election Day TS" ,19 ,
"302" ,269 ,"President" ,"NP" ,15 ,"Barack Obama" ,"NP" ,"Election Day OS" ,0 ,
"302" ,269 ,"President" ,"NP" ,15 ,"Barack Obama" ,"NP" ,"Early Voting" ,0 ,
"302" ,269 ,"President" ,"NP" ,15 ,"Barack Obama" ,"NP" ,"Early Voting Mail" ,5 ,
"302" ,269 ,"President" ,"NP" ,15 ,"Barack Obama" ,"NP" ,"Early Voting" ,13 ,
"302" ,269 ,"President" ,"NP" ,15 ,"Barack Obama" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"302" ,269 ,"President" ,"NP" ,15 ,"Barack Obama" ,"NP" ,"Total" ,37 ,
"302" ,269 ,"President" ,"NP" ,20 ,"Darcy G. Richardson" ,"NP" ,"Election Day TS" ,1 ,
"302" ,269 ,"President" ,"NP" ,20 ,"Darcy G. Richardson" ,"NP" ,"Election Day OS" ,0 ,
"302" ,269 ,"President" ,"NP" ,20 ,"Darcy G. Richardson" ,"NP" ,"Early Voting" ,0 ,
"302" ,269 ,"President" ,"NP" ,20 ,"Darcy G. Richardson" ,"NP" ,"Early Voting Mail" ,0 ,
"302" ,269 ,"President" ,"NP" ,20 ,"Darcy G. Richardson" ,"NP" ,"Early Voting" ,1 ,
"302" ,269 ,"President" ,"NP" ,20 ,"Darcy G. Richardson" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"302" ,269 ,"President" ,"NP" ,20 ,"Darcy G. Richardson" ,"NP" ,"Total" ,2 ,
"302" ,269 ,"President" ,"NP" ,24 ,"Bob Ely" ,"NP" ,"Election Day TS" ,0 ,
"302" ,269 ,"President" ,"NP" ,24 ,"Bob Ely" ,"NP" ,"Election Day OS" ,0 ,
"302" ,269 ,"President" ,"NP" ,24 ,"Bob Ely" ,"NP" ,"Early Voting" ,0 ,
"302" ,269 ,"President" ,"NP" ,24 ,"Bob Ely" ,"NP" ,"Early Voting Mail" ,0 ,
"302" ,269 ,"President" ,"NP" ,24 ,"Bob Ely" ,"NP" ,"Early Voting" ,0 ,
"302" ,269 ,"President" ,"NP" ,24 ,"Bob Ely" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"302" ,269 ,"President" ,"NP" ,24 ,"Bob Ely" ,"NP" ,"Total" ,0 ,
"302" ,269 ,"President" ,"NP" ,29 ,"John Wolfe" ,"NP" ,"Election Day TS" ,1 ,
"302" ,269 ,"President" ,"NP" ,29 ,"John Wolfe" ,"NP" ,"Election Day OS" ,0 ,
"302" ,269 ,"President" ,"NP" ,29 ,"John Wolfe" ,"NP" ,"Early Voting" ,0 ,
"302" ,269 ,"President" ,"NP" ,29 ,"John Wolfe" ,"NP" ,"Early Voting Mail" ,0 ,
"302" ,269 ,"President" ,"NP" ,29 ,"John Wolfe" ,"NP" ,"Early Voting" ,0 ,
"302" ,269 ,"President" ,"NP" ,29 ,"John Wolfe" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"302" ,269 ,"President" ,"NP" ,29 ,"John Wolfe" ,"NP" ,"Total" ,1 ,
"302" ,269 ,"President" ,"NP" ,30 ,"Uncommitted" ,"NP" ,"Election Day TS" ,5 ,
"302" ,269 ,"President" ,"NP" ,30 ,"Uncommitted" ,"NP" ,"Election Day OS" ,0 ,
"302" ,269 ,"President" ,"NP" ,30 ,"Uncommitted" ,"NP" ,"Early Voting" ,0 ,
"302" ,269 ,"President" ,"NP" ,30 ,"Uncommitted" ,"NP" ,"Early Voting Mail" ,0 ,
"302" ,269 ,"President" ,"NP" ,30 ,"Uncommitted" ,"NP" ,"Early Voting" ,1 ,
"302" ,269 ,"President" ,"NP" ,30 ,"Uncommitted" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"302" ,269 ,"President" ,"NP" ,30 ,"Uncommitted" ,"NP" ,"Total" ,6 ,
"302" ,270 ,"United States Senator" ,"NP" ,15 ,"Sean Hubbard" ,"NP" ,"Election Day TS" ,5 ,
"302" ,270 ,"United States Senator" ,"NP" ,15 ,"Sean Hubbard" ,"NP" ,"Election Day OS" ,0 ,
"302" ,270 ,"United States Senator" ,"NP" ,15 ,"Sean Hubbard" ,"NP" ,"Early Voting" ,0 ,
"302" ,270 ,"United States Senator" ,"NP" ,15 ,"Sean Hubbard" ,"NP" ,"Early Voting Mail" ,0 ,
"302" ,270 ,"United States Senator" ,"NP" ,15 ,"Sean Hubbard" ,"NP" ,"Early Voting" ,2 ,
"302" ,270 ,"United States Senator" ,"NP" ,15 ,"Sean Hubbard" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"302" ,270 ,"United States Senator" ,"NP" ,15 ,"Sean Hubbard" ,"NP" ,"Total" ,7 ,
"302" ,270 ,"United States Senator" ,"NP" ,25 ,"Grady Yarbrough" ,"NP" ,"Election Day TS" ,4 ,
"302" ,270 ,"United States Senator" ,"NP" ,25 ,"Grady Yarbrough" ,"NP" ,"Election Day OS" ,0 ,
"302" ,270 ,"United States Senator" ,"NP" ,25 ,"Grady Yarbrough" ,"NP" ,"Early Voting" ,0 ,
"302" ,270 ,"United States Senator" ,"NP" ,25 ,"Grady Yarbrough" ,"NP" ,"Early Voting Mail" ,1 ,
"302" ,270 ,"United States Senator" ,"NP" ,25 ,"Grady Yarbrough" ,"NP" ,"Early Voting" ,4 ,
"302" ,270 ,"United States Senator" ,"NP" ,25 ,"Grady Yarbrough" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"302" ,270 ,"United States Senator" ,"NP" ,25 ,"Grady Yarbrough" ,"NP" ,"Total" ,9 ,
"302" ,270 ,"United States Senator" ,"NP" ,35 ,"Paul Sadler" ,"NP" ,"Election Day TS" ,9 ,
"302" ,270 ,"United States Senator" ,"NP" ,35 ,"Paul Sadler" ,"NP" ,"Election Day OS" ,0 ,
"302" ,270 ,"United States Senator" ,"NP" ,35 ,"Paul Sadler" ,"NP" ,"Early Voting" ,0 ,
"302" ,270 ,"United States Senator" ,"NP" ,35 ,"Paul Sadler" ,"NP" ,"Early Voting Mail" ,2 ,
"302" ,270 ,"United States Senator" ,"NP" ,35 ,"Paul Sadler" ,"NP" ,"Early Voting" ,7 ,
"302" ,270 ,"United States Senator" ,"NP" ,35 ,"Paul Sadler" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"302" ,270 ,"United States Senator" ,"NP" ,35 ,"Paul Sadler" ,"NP" ,"Total" ,18 ,
"302" ,270 ,"United States Senator" ,"NP" ,45 ,"Addie Dainell Allen" ,"NP" ,"Election Day TS" ,6 ,
"302" ,270 ,"United States Senator" ,"NP" ,45 ,"Addie Dainell Allen" ,"NP" ,"Election Day OS" ,0 ,
"302" ,270 ,"United States Senator" ,"NP" ,45 ,"Addie Dainell Allen" ,"NP" ,"Early Voting" ,0 ,
"302" ,270 ,"United States Senator" ,"NP" ,45 ,"Addie Dainell Allen" ,"NP" ,"Early Voting Mail" ,2 ,
"302" ,270 ,"United States Senator" ,"NP" ,45 ,"Addie Dainell Allen" ,"NP" ,"Early Voting" ,1 ,
"302" ,270 ,"United States Senator" ,"NP" ,45 ,"Addie Dainell Allen" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"302" ,270 ,"United States Senator" ,"NP" ,45 ,"Addie Dainell Allen" ,"NP" ,"Total" ,9 ,
"302" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,10 ,"Rubén Hinojosa" ,"NP" ,"Election Day TS" ,6 ,
"302" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,10 ,"Rubén Hinojosa" ,"NP" ,"Election Day OS" ,0 ,
"302" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,10 ,"Rubén Hinojosa" ,"NP" ,"Early Voting" ,0 ,
"302" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,10 ,"Rubén Hinojosa" ,"NP" ,"Early Voting Mail" ,0 ,
"302" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,10 ,"Rubén Hinojosa" ,"NP" ,"Early Voting" ,3 ,
"302" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,10 ,"Rubén Hinojosa" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"302" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,10 ,"Rubén Hinojosa" ,"NP" ,"Total" ,9 ,
"302" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,20 ,"Ruben Ramon Ramirez" ,"NP" ,"Election Day TS" ,2 ,
"302" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,20 ,"Ruben Ramon Ramirez" ,"NP" ,"Election Day OS" ,0 ,
"302" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,20 ,"Ruben Ramon Ramirez" ,"NP" ,"Early Voting" ,0 ,
"302" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,20 ,"Ruben Ramon Ramirez" ,"NP" ,"Early Voting Mail" ,2 ,
"302" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,20 ,"Ruben Ramon Ramirez" ,"NP" ,"Early Voting" ,0 ,
"302" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,20 ,"Ruben Ramon Ramirez" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"302" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,20 ,"Ruben Ramon Ramirez" ,"NP" ,"Total" ,4 ,
"302" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,30 ,"Johnny \"JP\" Partain" ,"NP" ,"Election Day TS" ,1 ,
"302" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,30 ,"Johnny \"JP\" Partain" ,"NP" ,"Election Day OS" ,0 ,
"302" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,30 ,"Johnny \"JP\" Partain" ,"NP" ,"Early Voting" ,0 ,
"302" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,30 ,"Johnny \"JP\" Partain" ,"NP" ,"Early Voting Mail" ,1 ,
"302" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,30 ,"Johnny \"JP\" Partain" ,"NP" ,"Early Voting" ,1 ,
"302" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,30 ,"Johnny \"JP\" Partain" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"302" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,30 ,"Johnny \"JP\" Partain" ,"NP" ,"Total" ,3 ,
"302" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,40 ,"David Cantu" ,"NP" ,"Election Day TS" ,6 ,
"302" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,40 ,"David Cantu" ,"NP" ,"Election Day OS" ,0 ,
"302" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,40 ,"David Cantu" ,"NP" ,"Early Voting" ,0 ,
"302" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,40 ,"David Cantu" ,"NP" ,"Early Voting Mail" ,2 ,
"302" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,40 ,"David Cantu" ,"NP" ,"Early Voting" ,5 ,
"302" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,40 ,"David Cantu" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"302" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,40 ,"David Cantu" ,"NP" ,"Total" ,13 ,
"302" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,50 ,"Jane Cross" ,"NP" ,"Election Day TS" ,10 ,
"302" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,50 ,"Jane Cross" ,"NP" ,"Election Day OS" ,0 ,
"302" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,50 ,"Jane Cross" ,"NP" ,"Early Voting" ,0 ,
"302" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,50 ,"Jane Cross" ,"NP" ,"Early Voting Mail" ,0 ,
"302" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,50 ,"Jane Cross" ,"NP" ,"Early Voting" ,3 ,
"302" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,50 ,"Jane Cross" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"302" ,275 ,"U.S. Rep, Dist 15" ,"NP" ,50 ,"Jane Cross" ,"NP" ,"Total" ,13 ,
"302" ,280 ,"Railroad Commissioner" ,"NP" ,20 ,"Dale Henry" ,"NP" ,"Election Day TS" ,19 ,
"302" ,280 ,"Railroad Commissioner" ,"NP" ,20 ,"Dale Henry" ,"NP" ,"Election Day OS" ,0 ,
"302" ,280 ,"Railroad Commissioner" ,"NP" ,20 ,"Dale Henry" ,"NP" ,"Early Voting" ,0 ,
"302" ,280 ,"Railroad Commissioner" ,"NP" ,20 ,"Dale Henry" ,"NP" ,"Early Voting Mail" ,5 ,
"302" ,280 ,"Railroad Commissioner" ,"NP" ,20 ,"Dale Henry" ,"NP" ,"Early Voting" ,13 ,
"302" ,280 ,"Railroad Commissioner" ,"NP" ,20 ,"Dale Henry" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"302" ,280 ,"Railroad Commissioner" ,"NP" ,20 ,"Dale Henry" ,"NP" ,"Total" ,37 ,
"302" ,282 ,"Justice, Supreme Ct, Pl. 6" ,"NP" ,10 ,"Michele Petty" ,"NP" ,"Election Day TS" ,22 ,
"302" ,282 ,"Justice, Supreme Ct, Pl. 6" ,"NP" ,10 ,"Michele Petty" ,"NP" ,"Election Day OS" ,0 ,
"302" ,282 ,"Justice, Supreme Ct, Pl. 6" ,"NP" ,10 ,"Michele Petty" ,"NP" ,"Early Voting" ,0 ,
"302" ,282 ,"Justice, Supreme Ct, Pl. 6" ,"NP" ,10 ,"Michele Petty" ,"NP" ,"Early Voting Mail" ,4 ,
"302" ,282 ,"Justice, Supreme Ct, Pl. 6" ,"NP" ,10 ,"Michele Petty" ,"NP" ,"Early Voting" ,14 ,
"302" ,282 ,"Justice, Supreme Ct, Pl. 6" ,"NP" ,10 ,"Michele Petty" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"302" ,282 ,"Justice, Supreme Ct, Pl. 6" ,"NP" ,10 ,"Michele Petty" ,"NP" ,"Total" ,40 ,
"302" ,285 ,"Presiding Jdg, Ct Crim App" ,"NP" ,10 ,"Keith Hampton" ,"NP" ,"Election Day TS" ,19 ,
"302" ,285 ,"Presiding Jdg, Ct Crim App" ,"NP" ,10 ,"Keith Hampton" ,"NP" ,"Election Day OS" ,0 ,
"302" ,285 ,"Presiding Jdg, Ct Crim App" ,"NP" ,10 ,"Keith Hampton" ,"NP" ,"Early Voting" ,0 ,
"302" ,285 ,"Presiding Jdg, Ct Crim App" ,"NP" ,10 ,"Keith Hampton" ,"NP" ,"Early Voting Mail" ,5 ,
"302" ,285 ,"Presiding Jdg, Ct Crim App" ,"NP" ,10 ,"Keith Hampton" ,"NP" ,"Early Voting" ,13 ,
"302" ,285 ,"Presiding Jdg, Ct Crim App" ,"NP" ,10 ,"Keith Hampton" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"302" ,285 ,"Presiding Jdg, Ct Crim App" ,"NP" ,10 ,"Keith Hampton" ,"NP" ,"Total" ,37 ,
"302" ,335 ,"Member, State Board of Education, Dist. 5" ,"NP" ,10 ,"Rebecca Bell-Meterea" ,"NP" ,"Election Day TS" ,21 ,
"302" ,335 ,"Member, State Board of Education, Dist. 5" ,"NP" ,10 ,"Rebecca Bell-Meterea" ,"NP" ,"Election Day OS" ,0 ,
"302" ,335 ,"Member, State Board of Education, Dist. 5" ,"NP" ,10 ,"Rebecca Bell-Meterea" ,"NP" ,"Early Voting" ,0 ,
"302" ,335 ,"Member, State Board of Education, Dist. 5" ,"NP" ,10 ,"Rebecca Bell-Meterea" ,"NP" ,"Early Voting Mail" ,4 ,
"302" ,335 ,"Member, State Board of Education, Dist. 5" ,"NP" ,10 ,"Rebecca Bell-Meterea" ,"NP" ,"Early Voting" ,14 ,
"302" ,335 ,"Member, State Board of Education, Dist. 5" ,"NP" ,10 ,"Rebecca Bell-Meterea" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"302" ,335 ,"Member, State Board of Education, Dist. 5" ,"NP" ,10 ,"Rebecca Bell-Meterea" ,"NP" ,"Total" ,39 ,
"302" ,337 ,"State Senator, Dist. 25" ,"NP" ,10 ,"John Courage" ,"NP" ,"Election Day TS" ,19 ,
"302" ,337 ,"State Senator, Dist. 25" ,"NP" ,10 ,"John Courage" ,"NP" ,"Election Day OS" ,0 ,
"302" ,337 ,"State Senator, Dist. 25" ,"NP" ,10 ,"John Courage" ,"NP" ,"Early Voting" ,0 ,
"302" ,337 ,"State Senator, Dist. 25" ,"NP" ,10 ,"John Courage" ,"NP" ,"Early Voting Mail" ,4 ,
"302" ,337 ,"State Senator, Dist. 25" ,"NP" ,10 ,"John Courage" ,"NP" ,"Early Voting" ,14 ,
"302" ,337 ,"State Senator, Dist. 25" ,"NP" ,10 ,"John Courage" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"302" ,337 ,"State Senator, Dist. 25" ,"NP" ,10 ,"John Courage" ,"NP" ,"Total" ,37 ,
"302" ,340 ,"Just, 4th Ct App, Pl 2" ,"NP" ,10 ,"Baldemar Garza" ,"NP" ,"Election Day TS" ,17 ,
"302" ,340 ,"Just, 4th Ct App, Pl 2" ,"NP" ,10 ,"Baldemar Garza" ,"NP" ,"Election Day OS" ,0 ,
"302" ,340 ,"Just, 4th Ct App, Pl 2" ,"NP" ,10 ,"Baldemar Garza" ,"NP" ,"Early Voting" ,0 ,
"302" ,340 ,"Just, 4th Ct App, Pl 2" ,"NP" ,10 ,"Baldemar Garza" ,"NP" ,"Early Voting Mail" ,5 ,
"302" ,340 ,"Just, 4th Ct App, Pl 2" ,"NP" ,10 ,"Baldemar Garza" ,"NP" ,"Early Voting" ,14 ,
"302" ,340 ,"Just, 4th Ct App, Pl 2" ,"NP" ,10 ,"Baldemar Garza" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"302" ,340 ,"Just, 4th Ct App, Pl 2" ,"NP" ,10 ,"Baldemar Garza" ,"NP" ,"Total" ,36 ,
"302" ,380 ,"Just, 4th Ct App, Pl 3" ,"NP" ,10 ,"Patricia Alvarez" ,"NP" ,"Election Day TS" ,21 ,
"302" ,380 ,"Just, 4th Ct App, Pl 3" ,"NP" ,10 ,"Patricia Alvarez" ,"NP" ,"Election Day OS" ,0 ,
"302" ,380 ,"Just, 4th Ct App, Pl 3" ,"NP" ,10 ,"Patricia Alvarez" ,"NP" ,"Early Voting" ,0 ,
"302" ,380 ,"Just, 4th Ct App, Pl 3" ,"NP" ,10 ,"Patricia Alvarez" ,"NP" ,"Early Voting Mail" ,5 ,
"302" ,380 ,"Just, 4th Ct App, Pl 3" ,"NP" ,10 ,"Patricia Alvarez" ,"NP" ,"Early Voting" ,14 ,
"302" ,380 ,"Just, 4th Ct App, Pl 3" ,"NP" ,10 ,"Patricia Alvarez" ,"NP" ,"Early Voting Paper Dem" ,0 ,
"302" ,380 ,"Just, 4th Ct App, Pl 3" ,"NP" ,10 ,"Patricia Alvarez" ,"NP" ,"Total" ,40 ,
