Political_subdivision,Election_date,Election_name,Total Prov Ballots,Total Prov Counted,Precinct_number,Reg_Voters,Race_name,Candidate_name,Party_code,Early_Votes,Election_votes
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Comptroller of Public Accounts,Tim Mahoney,DEM,0,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Commissioner of the General Land Office,Miguel Suazo,DEM,2,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Commissioner of the General Land Office,Tex Morgan,DEM,0,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Commissioner of Agriculture,Kim Olson,DEM,1,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Railroad Commissioner,Roman McAllen,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Railroad Commissioner,Chris Spellmon,DEM,2,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,2,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,2,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,2,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,"Presiding Judge, Court of Criminal Appeals",Maria T. (Terri) Jackson,DEM,2,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,"Judge, Court of Criminal Appeals, Place 7",Ramona Franklin,DEM,2,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,"Member, State Board of Education, District No. 2",Michelle Arévalo Dávila,DEM,2,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,"Member, State Board of Education, District No. 2","Ruben Cortez, Jr.",DEM,0,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,"State Representative,
District No. 43",Dee Ann Torres Miller,DEM,2,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,"Chief Justice, 13th Court of Appeals District",Ray Thomas,DEM,2,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,"Chief Justice, 13th Court of Appeals District",Dori Contreras,DEM,2,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,"Justice, 13th Court of Appeals District, Place No. 2",Nora Longoria,DEM,2,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,"Justice, 13th Court of Appeals District, Place No. 4",Rudy Delgado,DEM,2,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,"Justice, 13th Court of Appeals District, Place No. 5",Gina Benavides,DEM,2,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,County Clerk,Gracie Alaniz-Gonzales,DEM,2,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,"Justice of the Peace,
Precinct No. 1",Linda Gaitan,DEM,3,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,"Justice of the Peace,
Precinct No. 1",Yolanda P. Guerrero,DEM,2,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Proposition #1,Yes,DEM,4,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Proposition #1,No,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Proposition #2,Yes,DEM,4,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Proposition #2,No,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Proposition #3,Yes,DEM,4,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Proposition #3,No,DEM,0,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Proposition #4,Yes,DEM,4,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Proposition #4,No,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Proposition #5,Yes,DEM,4,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Proposition #5,No,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Proposition #6,Yes,DEM,4,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Proposition #6,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Proposition #7,Yes,DEM,4,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Proposition #7,No,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Proposition #8,Yes,DEM,4,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Proposition #8,No,DEM,0,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Proposition #9,Yes,DEM,4,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Proposition #9,No,DEM,0,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Proposition #10,Yes,DEM,4,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Proposition #10,No,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Proposition #11,Yes,DEM,4,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Proposition #11,No,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Proposition #12,Yes,DEM,4,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,125,49,Proposition #12,No,DEM,0,0
